0.553392402104007974 0.942656881619494236 0.378439947117549358 0.816449510585723570 0.307241020594953840 0.686672916008485679 0.019226236889794874
0.577679205266550144 0.776666975054289721 0.491674112572654365 0.810940296862158849 0.257391902543973483 0.311187500326835509 0.363302431355336297
0.599498884447774993 0.870323348111459727 0.078620388655037732 0.877470099249934465 0.448571333910102399 0.140320668459379849 0.554078746634134700
0.343911807873959363 0.162373366453070211 0.647475141510460483 0.333062257974000908 0.589852316646832797 0.348619810719668743 0.503285692701335163
0.250251263597284113 0.502581324107041594 0.865294743511194508 0.394841201531838437 0.576682128982740849 0.227582524828688793 0.378578840129094596
0.380412076440592606 0.492179652848909854 0.163437034409610327 0.345014862461004546 0.002492292266998319 0.727429866041305662 0.351420597113574595
0.700038195538367547 0.247925049449025381 0.996856258018147146 0.788169185490482205 0.421235301777595939 0.241108364463003211 0.021838494618890283
0.272153041027267339 0.362294466925244363 0.147924179652475729 0.989290212037161276 0.617245404022478406 0.905755611551182671 0.002741815050499679
0.985962852530682499 0.565510368892801374 0.033646798677951617 0.818355214472695769 0.064730438437042292 0.291007162338960068 0.002845038252609112
0.105574509257506111 0.530668772348920403 0.709730293402178858 0.387130389463866131 0.377642000691026936 0.687452920253400324 1.420617663361302796
0.419651444388548289 0.102399807189153536 0.651620542209083498 0.135514185703592527 0.173909846573666260 0.244902496767383293 0.400914793724499563
0.383333805888988799 0.484901611994777437 0.023308369531178097 0.310800822690665224 0.406596065222239456 0.379866715783943487 0.763154709141699361
0.642347723650609770 0.624859944173211779 0.599556759830522701 0.696955860141673322 0.584301505837265256 0.627416321062942650 0.054188332780801610
0.251124246615381908 0.028640349323889369 0.574426584959114694 0.307677919777849640 0.124932662871924727 0.814820047027520644 1.489808949197950039
0.675534546919900780 0.822782856458565526 0.566166231115465712 0.767469939423344960 0.943750518507552538 0.178170379635146481 0.434444521074035528
0.289442872341703739 0.662170031852356011 0.779074059556692067 0.679267040309223913 0.757746969488736877 0.191143221003123975 1.080145112326112322
0.264149595548562210 0.338343872227826914 0.027919755488349907 0.791385068055297070 0.539994415830435837 0.030782420757909490 0.128917937112600384
0.728538413106096572 0.661319190043322291 0.821603879302510220 0.847099473235164879 0.511828093201003087 0.878216676933434637 0.137702296306189020
0.893769924714364450 0.049565404628159504 0.378829247854493123 0.088102754571586228 0.206286839397690325 0.330049158315336544 0.183158802494782808
0.721248886570422632 0.420333250157674421 0.525942379155524331 0.294092310142565982 0.750956036208527689 0.008243238080351101 0.047645937937410059
0.022178047293267333 0.363992554907554333 0.407463562227555975 0.761905534643426807 0.842885935105411099 0.206693736227775871 0.037622677892852875
0.011731652078035171 0.797256390566289497 0.190694467846858395 0.616510976208694328 0.923917292008667568 0.548789712670698870 0.012720416466503353
0.074406188381518024 0.736070827095207547 0.119698253137748734 0.564932414646630132 0.023570417923595599 0.819379445868020584 0.076043346047472135
0.348178052401782900 0.103882188268024311 0.374867007073392822 0.918077465498122414 0.225130704196962461 0.554312646041543844 0.055723550827160184
0.359059125057381801 0.421826870323333769 0.882576839822163395 0.991040286185830288 0.573666932744135161 0.714687216144459292 0.064355068975159330
0.749896253209182184 0.773159626235274899 0.936798380402588671 0.674505795427920107 0.410117990410774458 0.529217979450133935 0.048036391530441751
0.179062010447964215 0.977800954132614253 0.342305957394279492 0.927041298631465005 0.354411741010715153 0.356218291510264740 0.089279537068781459
0.201310110189818148 0.206148467297226134 0.769687779344540357 0.334296155753307955 0.487435504340989145 0.131515843824045242 0.192032778693893680
0.191596968115890776 0.252711517389332729 0.390952552316650492 0.229105731716016003 0.363287380208862198 0.861946036489017353 2.114690667452028716
0.366604598552140448 0.895020204642773876 0.257251461873691967 0.743591067898202840 0.909133505927271601 0.881130574512281939 0.002149792690720253
