0.423961347890445150 0.830602616290447737 0.457022715901447385 0.329369445099806479 -11.169519805461884943
0.698800298369982253 0.076402300695644576 0.648746164730995001 0.108927040895413940 -16.324490277914780023
0.558530365444432242 0.933116173510976643 0.696049345555647458 0.986156212591487669 -31.384459077587042231
0.943187745504025621 0.260701818924113593 0.933961599448350777 0.549907843558397058 -27.294800642500288035
0.952819012184210168 0.597131564676973592 0.814618535175582914 0.496362041169723156 -23.855654256631471100
0.425429530704653613 0.771341616187786294 0.209288555797421894 0.709451796542873603 -14.156879580879394354
0.027730761716631802 0.866191901355013449 0.045464423012849919 0.792247907350033032 -26.749751282560122689
0.828340732319959083 0.092378895940249728 0.516697354961549338 0.516225052634746828 -15.199920338309279799
0.152687134156089810 0.123843902071600231 0.530570427182086579 0.505868707549430030 -9.169360278777336504
0.202746168518954661 0.334203261569727461 0.120123642138559528 0.023755301347460511 -13.462265941052887541
0.226115069287157855 0.160530695310856064 0.316991631472282487 0.483064855350784694 -6.419426487466338926
0.523331081290803191 0.797746888320222114 0.443912784968771179 0.809797276969440594 -16.800622126936989531
0.263435664312480222 0.245033170936011957 0.306677234587473091 0.526993792524543370 -4.279929925271193980
0.652762031219555561 0.111732878860758222 0.688524160617337011 0.679097981398989581 -16.209667297937233599
0.898410968309014457 0.005533443823692918 0.087426057902421972 0.094165449117391553 -24.638778776264341985
0.466473335493172159 0.573876359094148913 0.237353724051596049 0.566229608333861711 -7.102038343592639080
0.524277785747806813 0.040146849443467802 0.525062040888129911 0.037077052693536894 -14.136272830656341881
0.475445532805005899 0.932839620229378830 0.972202480454269269 0.637720708079482779 -29.290683036772232839
0.820562761272044194 0.674302158957793329 0.539561824506332499 0.568786463191598868 -16.187580025780189175
0.224007764935094889 0.018226420702653567 0.005458346154508908 0.396856774528693501 -16.066478515264837057
0.268512411019104169 0.458099165713481971 0.016738803998129437 0.531221460096029996 -10.065907668041919720
0.336425912064955757 0.398581791789175854 0.088085266137144513 0.875098829374196363 -15.764043806456438546
0.644423556175869772 0.862241604737352452 0.415534617287401820 0.131742202547305398 -17.228089294142730381
0.132664624285710686 0.777984537809562227 0.133145397387943287 0.704100865164175138 -17.819311902561185690
0.156610039028676873 0.758539229830229478 0.744733124009047898 0.554286751353344598 -17.002611185833973906
0.985794881442928927 0.326799415733245779 0.097877577692425111 0.296576465439621240 -20.430747354078018674
0.215938058993342619 0.572709789295659522 0.901839491325527209 0.412974194625841839 -16.346146156585785292
0.272787800332871977 0.769613242703237832 0.684617488802610419 0.870318746015888323 -21.134305638241688285
0.966973612382395209 0.631071111148560293 0.282650279478723787 0.458524828362394832 -18.756742430776444763
0.864828725059815895 0.886318078135361120 0.735727304006461358 0.324092290757833856 -25.214481415641575524
