0.331625936453183501 0.080499106993265790 -0.029954267894815631
0.100532792374828039 0.477595237478505963 0.083119617796768547
0.677932161238538389 0.873703550567093035 0.561143320760903785
0.134955843999521763 0.521157669501872367 0.013476958104982326
0.537155670319960032 0.244714589882413791 0.389944057881510930
0.659128401984731216 0.630641564762938645 0.422018179378784331
0.470452071788283188 0.533768254205188808 0.586956855917777576
0.721202393244467665 0.364506441289429772 0.569549756639779026
0.722733800557111117 0.438018222798202572 0.694832085790190623
0.240667612261057706 0.141229074395442855 0.033768060432694869
