0.165699789415212906 0.256855821517351535 0.654689995535492453 -0.128093909107055981
0.650996323706361180 0.424172724469515816 0.526744368565037702 -0.031039389276529272
0.106012627273195159 0.243331765651265353 0.650256543166518375 -0.117275598792703550
0.352164258391054141 0.105807655957402713 0.065467853674735177 -0.079444027753239360
0.829085997830481869 0.439369197288703051 0.207134289421505913 -0.142585567144138475
0.804893148432152650 0.312069541376096216 0.243714410686739491 -0.119621319345655855
0.462040559599258827 0.129395986504938998 0.838586359113609459 -0.061199259351135363
0.822170520210404043 0.466506854032737062 0.549291830264712622 -0.034359241458996409
0.985148406768266316 0.720882890604946147 0.776439745553962890 -0.087697297485401268
0.186742636539682261 0.606740645394957978 0.669580224053486828 -0.115022162753409124
0.288102552979598414 0.702973777875046446 0.898496264403219724 -0.074788785185870982
0.087427473137212552 0.266735526351253305 0.301280174890348085 -0.104415605448275328
0.874360534816733037 0.867538166093904439 0.894363251668170212 -0.089454849465814251
0.703504123046166607 0.185323186432151066 0.819922927302705440 -0.087600216934151112
0.575797750281922482 0.322852844175113507 0.534177435086402030 -0.025146143411218201
