0.069772389969882220 0.905961702012172965 0.581371294669719374 0.793773491301231759 0.633474698801849367 -1.512695415352764750
0.589460534209198861 0.285972592798450664 0.382278689313554576 0.229949495468161014 0.294870863629855151 -1.349598561347224113
0.983661021746723208 0.062829716765230748 0.000923458314279424 0.659843881068636340 0.261878264645672321 -1.827395622092209848
0.498313015620855948 0.115365570529193939 0.160564383343433037 0.862792632880955757 0.869429955804460697 -1.716023312010448665
0.637905498715023112 0.077554855445584936 0.823803045176278226 0.456114689289380926 0.142819953057290117 -0.972484252691513285
0.446594314276404503 0.715371465974419807 0.179792312810678756 0.801558506422094141 0.379340851903366305 -1.205211376859623984
0.855980529105191734 0.266164663988603722 0.359415675975672477 0.853218311782903860 0.369171983343158039 -1.100991035269361928
0.420336189389885928 0.024429165090399163 0.216122552073602869 0.165697307163242602 0.647693135088138860 -1.913095352115885328
0.551354205514312579 0.894645798569362105 0.687065668825098341 0.474903576599444599 0.042253456927336175 -1.051574169766348765
0.530161803870599413 0.369501183365511965 0.246963575454577478 0.506557225384586030 0.510196328537298682 -1.194588331922029401
0.229979071840277771 0.813701312392799969 0.470483381422551084 0.260403401885242691 0.778366035139291146 -2.069065050612596046
0.851032913535675117 0.826281238947122798 0.663707577626155176 0.234632175257135089 0.027570006730507801 -1.489373266311198485
0.117619595606960559 0.531916499180120295 0.996195409988796743 0.965946734884725711 0.938190216385122899 -1.825283977240285127
0.684351654732636483 0.066293962452593447 0.280894125036422526 0.078957291310731814 0.214562241322619029 -1.747617102986245063
0.909326289712522717 0.558268749732448333 0.983967522930229155 0.479195442676208505 0.144355300430391353 -1.358232025640528917
0.899462880593560055 0.465748382617536816 0.331575075436352007 0.746143251546548925 0.711949665294027589 -1.449137715912744540
0.691004189258191182 0.663477346971051873 0.766697726676209168 0.090887778378333950 0.475686448805759388 -1.811348374139369444
0.930265490130914641 0.332215131404414610 0.022972266265650632 0.509173471753616713 0.660459395135328586 -2.007717824285082830
0.442031648901629048 0.250872531379170649 0.646960633531677654 0.046414988693889270 0.254111289592141576 -0.999677612148176964
0.699747178237255518 0.371075257714870266 0.149148128249958489 0.559749377418329530 0.772043597553158767 -1.675336482630022994
